search URL:,https://patents.google.com/?q=%28Quantum+Supremacy%29&oq=Quantum+Supremacy
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-105934240-A,"Hybridosomes, compositions comprising same, processes for their production and uses thereof ",安杰瑞姆生物科学公司,约埃尔·德贝尔,2014-01-21,2015-01-20,2016-09-07,,https://patents.google.com/patent/CN105934240A/en,
TW-200925246-A,Solar cell and luminescent conversion layer thereof ,wei-hong Luo,"Soshchin Naum, wei-hong Luo, qi-rui Cai",2007-12-12,2007-12-12,2009-06-16,,https://patents.google.com/patent/TW200925246A/en,
CN-106876153-A,A kind of electrode of self supporting structure and its preparation and application ,中国科学院大连化学物理研究所,"王美日, 张华民, 张洪章, 黄安然, 刘翠连, 李先锋",2015-12-13,2015-12-13,2017-06-20,,https://patents.google.com/patent/CN106876153A/en,
JP-2005265836-A,System and method for reducing error by line asymmetry of device using coherent population trapping ,"Agilent Technol Inc, アジレント・テクノロジーズ・インク","John Edwin Berberian, ジョン・エドウィン・ベーベリアン, Leonard S Cutler, レオナルド・エス・カトラー, Miao Zhu, ミャオ・ズー",2004-03-18,2005-01-11,2005-09-29,,https://patents.google.com/patent/JP2005265836A/en,https://patentimages.storage.googleapis.com/31/31/27/1b52ba35fdb134/2005265836-3.png
CN-102246369-A,MQW laser structure comprising plural MQW regions ,康宁股份有限公司,"R·巴特, J·内皮尔拉, D·兹佐夫, C-E·扎",2008-12-16,2009-12-14,2011-11-16,,https://patents.google.com/patent/CN102246369A/en,https://patentimages.storage.googleapis.com/17/9c/c9/2cd06d55e55bdf/HPA00001390240100011.png
WO-2016051663-A1,"Liquid crystal composition, polarized light emission film, frequency converting member and production method for same, backlight unit, liquid crystal display device ",富士フイルム株式会社,"石川　博之, 森嶌　慎一",2014-09-29,2015-08-31,2016-04-07,,https://patents.google.com/patent/WO2016051663A1/en,https://patentimages.storage.googleapis.com/b8/ca/9f/195e967d1a169f/JPOXMLDOC01-appb-D000001.png
CN-105610584-A,Physical non-cloning key for quantum secure authentication and quantum key distribution ,中国工程物理研究院电子工程研究所,"陈飞良, 李沫, 李倩, 龙衡, 姚尧, 孙鹏, 高铭, 代刚, 张健",2015-12-11,2015-12-11,2016-05-25,,https://patents.google.com/patent/CN105610584A/en,
JP-2017525832-A,Carrier particles and method for producing the same ,"ジョインスター バイオメディカル テクノロジー カンパニー リミテッド, ジョインスター  バイオメディカル  テクノロジー  カンパニー  リミテッド","ホンチェン グ, ホンチェン グ, ホン シュ, ホン シュ, ディンシャンズ ジャン, ディンシャンズ ジャン, イン ジュ, イン ジュ, イェフェイ ワン, イェフェイ ワン",2014-06-05,2015-08-05,2017-09-07,,https://patents.google.com/patent/JP2017525832A/en,https://patentimages.storage.googleapis.com/13/ef/f5/b50dc8aad5c41e/2017525832-3.png
CN-102186613-A,A control system and associated method for cutting ,"阿尔努·德利尔, 伯尔尼·德利尔","阿尔努·德利尔, 伯尔尼·德利尔",2008-08-19,2009-07-14,2011-09-14,,https://patents.google.com/patent/CN102186613A/en,https://patentimages.storage.googleapis.com/2b/e6/76/521fa776687842/HPA00001349072400011.png
CN-103782172-A,Assays for detecting neutralizing autoantibodies to biologic therapy with TNFalpha ,雀巢产品技术援助有限公司,"S·豪恩施泰因, L·奥尔穆德, S·辛格, S·L·王",2011-07-06,2012-07-06,2014-05-07,,https://patents.google.com/patent/CN103782172A/en,https://patentimages.storage.googleapis.com/96/a8/02/8b4546bbe431cc/HDA0000473026400000011.png
CN-109444434-A,The method of double antigens sandwich detection antibody ,广东菲鹏生物有限公司,"叶小琴, 代双, 夏良雨, 赵存洋, 陈艳华, 潘少丽",2018-12-19,2018-12-19,2019-03-08,,https://patents.google.com/patent/CN109444434A/en,
JP-2017535353-A,Simulation of dose increase by multiscale noise reduction based on noise model ,"コーニンクレッカ フィリップス エヌ ヴェＫｏｎｉｎｋｌｉｊｋｅ Ｐｈｉｌｉｐｓ Ｎ．Ｖ．, コーニンクレッカ  フィリップス  エヌ  ヴェ","マティアス シュルター, マティアス シュルター, ハンス‐インゴ マーク, ハンス‐インゴ マーク, ベルンド ルント, ベルンド ルント",2014-11-24,2015-11-19,2017-11-30,,https://patents.google.com/patent/JP2017535353A/en,https://patentimages.storage.googleapis.com/6a/57/98/bd7bfdd50019e5/2017535353-14.png
WO-2013008573-A1,Image classification method ,株式会社ニコン,石賀　健一,2011-07-08,2012-06-12,2013-01-17,,https://patents.google.com/patent/WO2013008573A1/en,https://patentimages.storage.googleapis.com/64/47/fb/39a53c9f9aa1de/JPOXMLDOC01-appb-D000224.png
JP-2018501664-A,Materials for electronic devices ,"メルク パテント ゲーエムベーハー, メルク  パテント  ゲーエムベーハー, オスラム・オレド・ゲーエムベーハーＯｓｒａｍ Ｏｌｅｄ Ｇｍｂｈ, オスラム・オレド・ゲーエムベーハー","カイザー、ヨアヒム, プフルム、クリストフ, イェーガー、アルント, ドーベルティン、トーマス, シュミット、ギュンター",2014-10-24,2015-10-02,2018-01-18,,https://patents.google.com/patent/JP2018501664A/en,
WO-2015070036-A1,Synthesis and use of targeted radiation enhancing iron oxide-silica-gold nanoshells for imaging and treatment of cancer ,The Johns Hopkins University,"Robert Ivkov, Lauren Woodard, Martin G. Pomper",2013-11-07,2014-11-07,2015-05-14,,https://patents.google.com/patent/WO2015070036A1/en,
CN-104660528-A,Novel estimation method and device of OFDM system pilot channels based on PN sequence ,上海益尚信息科技有限公司,罗紫紫,2013-11-25,2013-11-25,2015-05-27,,https://patents.google.com/patent/CN104660528A/en,
US-2019337911-A1,Centrally active and orally bioavailable antidotes for organophosphate exposure and methods for making and using them ,"The Regents Of The University Of California, The Scripps Research Institute","Palmer Taylor, Zoran Radic, Barry K. SHARPLESS, Valery Fokin, Rakesh SIT",2013-02-15,2019-07-11,2019-11-07,,https://patents.google.com/patent/US20190337911A1/en,https://patentimages.storage.googleapis.com/24/97/e2/4cef8c3f1bdaec/US20190337911A1-20191107-D00001.png
CN-109409393-A,A method of User Activity track is modeled using track insertion ,苏州大学,"郑恺, 许佳捷, 杨文彦, 赵艳",2018-06-20,2018-06-20,2019-03-01,,https://patents.google.com/patent/CN109409393A/en,
WO-2016207229-A1,Organic light emitting device comprising polar matrix and metal dopant ,Novaled Gmbh,"Ulrich Denker, Carsten Rothe, Volodymyr Senkovskyy, Tomas Kalisz",2015-06-23,2016-06-22,2016-12-29,,https://patents.google.com/patent/WO2016207229A1/en,
US-11437780-B2,"Semiconductor laser device, semiconductor laser module, and welding laser light source system ",Nuvoton Technology Corporation Japan,"Norio Ikedo, Tougo Nakatani, Takahiro Okaguchi, Takeshi Yokoyama, Tomohito YABUSHITA, Toru Takayama",2017-03-16,2019-09-11,2022-09-06,2022-09-06,https://patents.google.com/patent/US11437780B2/en,https://patentimages.storage.googleapis.com/74/b6/17/4e0da9c937612f/US11437780-20220906-D00000.png
CN-109635116-A,"Training method, electronic equipment and the computer storage medium of text term vector model ",腾讯科技（深圳）有限公司,高航,2018-12-17,2018-12-17,2019-04-16,,https://patents.google.com/patent/CN109635116A/en,
EP-1758917-A1,Substituted azaporphyrins as fluorescence labels ,"Hereth, Hannjorg","Walter B. Dandliker, Mao Lin Hsu, William P. Murphy, Jr.",2004-06-14,2005-05-18,2007-03-07,,https://patents.google.com/patent/EP1758917A1/en,
CN-106936645-A,The optimization method of the tree network topology structure based on queueing theory ,西安电子科技大学,"徐展琦, 翟波涛, 刘杨, 张玉帅",2017-04-19,2017-04-19,2017-07-07,,https://patents.google.com/patent/CN106936645A/en,
CN-104981763-A,Electronic device with enhanced method of displaying notifications ,谷歌技术控股有限责任公司,迈克尔·E·冈恩,2012-10-30,2013-10-04,2015-10-14,,https://patents.google.com/patent/CN104981763A/en,
KR-20180109937-A,Graphite membrane and graphite tape ,가부시키가이샤 가네카,"마사미츠 다치바나, 아츠시 다타미, 무츠아키 무라카미",2016-01-29,2017-01-27,2018-10-08,,https://patents.google.com/patent/KR20180109937A/en,https://patentimages.storage.googleapis.com/25/04/85/ffbc13913e7ce5/pct00007.png
JP-WO2007091525-A1,Photosensitizing dye ,"島根県, 国立大学法人大阪大学","克健 蒋, 克健 蒋, 修司 野田, 修司 野田, 柳田　祥三, 祥三 柳田",2006-02-08,2007-02-05,2009-07-02,,https://patents.google.com/patent/JPWO2007091525A1/en,https://patentimages.storage.googleapis.com/83/8e/26/ce8d488ffda911/2007091525-32.png
US-2010032651-A1,Quantum dot infrared photodetector ,"Technical Research & Development Institute Ministry Of Defense Of Japan, Fujitsu Limited","Toshihiro Okamura, Mitsuhiro Nagashima, Michiya Kibe, Ryo Suzuki, Yasuhito Uchiyama, Hironori Nishino",2008-08-08,2009-08-03,2010-02-11,,https://patents.google.com/patent/US20100032651A1/en,https://patentimages.storage.googleapis.com/38/ca/d7/c3114e954439e6/US20100032651A1-20100211-D00000.png
CN-103788944-A,Simple green synthesis method of nitrogen-doped carbon quantum dots ,安徽大学,"毕红, 滕羲瑶",2014-01-27,2014-01-27,2014-05-14,,https://patents.google.com/patent/CN103788944A/en,https://patentimages.storage.googleapis.com/e7/16/6b/090d3e41ce6249/140127150321.png
CN-110938430-A,Silicon and nitrogen co-doped carbon quantum dot and preparation method and application thereof ,北部湾大学,"王芸, 付国, 胡晓熙, 文丰, 张艳军, 莫小荣, 尹艳镇",2019-07-01,2019-07-01,2020-03-31,,https://patents.google.com/patent/CN110938430A/en,https://patentimages.storage.googleapis.com/ff/39/84/61760737ea1aa8/1907011737151.png
CN-111410951-B,Composite quantum dot encoding microsphere based on natural spiny pollen and preparation method thereof ,南京鼓楼医院,"王月桐, 商珞然, 赵远锦",2020-04-17,2020-04-17,2020-11-24,2020-11-24,https://patents.google.com/patent/CN111410951B/en,https://patentimages.storage.googleapis.com/6d/33/3f/cb2d0e1f72fd4e/200416224725.png
CN-104048221-A,Backlight module ,纳晶科技股份有限公司,"付涛, 赵飞, 王海琳",2014-06-30,2014-06-30,2014-09-17,,https://patents.google.com/patent/CN104048221A/en,
CN-101734609-A,Semiconductor nano material and device ,刘文祥,刘文祥,2009-12-09,2009-12-09,2010-06-16,,https://patents.google.com/patent/CN101734609A/en,https://patentimages.storage.googleapis.com/a6/dd/f8/1b89643093dbea/H200910112931XE00011.png
CN-110286107-A,The detection method of heavy metal lead ion ,湖北工业大学,"吴龙, 李明月, 刘静敏, 陈小强",2019-06-26,2019-06-26,2019-09-27,,https://patents.google.com/patent/CN110286107A/en,
CN-101122610-A,Microchannel speed distribution measuring apparatus and method ,中国科学院力学研究所,"李战华, 郑旭, 王绪伟",2006-08-11,2006-08-11,2008-02-13,,https://patents.google.com/patent/CN101122610A/en,
US-2020045059-A1,Enhanced detection of polymorphic malicious content within an entity ,Bank Of America Corporation,"Eric Eugene Sifford, William August Stahlhut",2017-03-03,2019-10-07,2020-02-06,,https://patents.google.com/patent/US20200045059A1/en,https://patentimages.storage.googleapis.com/bf/c8/81/ca88017626b1c2/US20200045059A1-20200206-D00000.png
CN-110105481-A,A kind of coated by in-situ polymerization obtains carbonamidine lead bromine/PMMA composite material method and its application ,合肥工业大学,"蒋阳, 程敏, 杨苏鹏, 朱汉文, 李鹏程, 仲洪海",2019-05-14,2019-05-14,2019-08-09,,https://patents.google.com/patent/CN110105481A/en,
CN-101776934-B,Carry generation and transfer function generator and reversible and optimal addition line design method ,华东交通大学,"周日贵, 施洋",2010-01-28,2010-01-28,2013-04-24,2013-04-24,https://patents.google.com/patent/CN101776934B/en,https://patentimages.storage.googleapis.com/bc/98/b2/9e75372770aec3/HSA00000018496400011.png
US-2016322787-A1,Optical semiconductor element and method of manufacturing the same ,Fujitsu Limited,"Kazumasa Takabayashi, Tsuyoshi Yamamoto, Tokuharu Kimura",2014-01-10,2016-07-08,2016-11-03,,https://patents.google.com/patent/US20160322787A1/en,https://patentimages.storage.googleapis.com/38/83/a6/555a485bc1aa76/US20160322787A1-20161103-D00000.png
WO-2016140965-A1,Electroabsorption modulator for depth imaging and other applications ,Northwestern University,Hooman Mohseni,2015-03-02,2016-03-01,2016-09-09,,https://patents.google.com/patent/WO2016140965A1/en,
CN-107681059-A,"Single-photon source device, its preparation method and its application ",浙江大学,"方伟, 彭笑刚, 金政, 金一政, 林星, 戴兴良, 濮超丹",2017-08-21,2017-08-21,2018-02-09,,https://patents.google.com/patent/CN107681059A/en,
US-2014209861-A1,"Semiconductor device and fabrication method therefor, and power supply apparatus ",Fujitsu Limited,Naoya Okamoto,2011-10-14,2014-04-01,2014-07-31,,https://patents.google.com/patent/US20140209861A1/en,https://patentimages.storage.googleapis.com/4b/8e/f5/8a8949eafd4558/US20140209861A1-20140731-D00000.png
CN-106685658-A,Quantum key distribution system and method based on continuous variable measurement equipment independence ,中国人民解放军空军工程大学,"李云霞, 许振宇, 罗均文, 蒙文, 石磊, 徐志燕, 杨汝",2017-03-20,2017-03-20,2017-05-17,,https://patents.google.com/patent/CN106685658A/en,
CN-103094434-A,Preparation method of nano array pattern through inductive coupling plasma (ICP) GaN-based multiple quantum wells ,南京大学,"张�荣, 智婷, 陶涛, 谢自力, 万图图, 叶展圻, 刘斌, 修向前, 李毅, 韩平, 施毅, 郑有炓",2012-11-27,2012-11-27,2013-05-08,,https://patents.google.com/patent/CN103094434A/en,https://patentimages.storage.googleapis.com/2a/a0/c0/8204d089e54b52/HDA00002471421300011.png
CN-107452844-A,The high frequency quantum dot single-photon source of hyperbolic Meta Materials composite grating enhancing ,中国工程物理研究院电子工程研究所,"陈飞良, 李沫, 张晖, 黄锋, 李倩, 张健",2017-07-21,2017-07-21,2017-12-08,,https://patents.google.com/patent/CN107452844A/en,
CN-101065845-A,Layered composite film incorporating quantum dots as programmable dopants ,可编程物公司,"加里·E·斯奈德, 威尔·麦卡锡",2004-06-04,2005-06-03,2007-10-31,,https://patents.google.com/patent/CN101065845A/en,https://patentimages.storage.googleapis.com/31/c3/4c/047479424ba70c/A20058001786000551.png
CN-108732152-A,A method of formaldehyde is detected as fluorescence probe based on amino functional carbon quantum dot ,陕西科技大学,"罗晓民, 白鹏霞, 王学川, 李季, 冯见艳, 魏梦媛",2018-06-01,2018-06-01,2018-11-02,,https://patents.google.com/patent/CN108732152A/en,
CN-109326672-A,A kind of preparation method of the solar energy fluorescence optical collector based on full-inorganic perovskite quantum dot ,宁波大学,"张晓伟, 束俊鹏, 汪鹏君, 谢凯贺, 张会红, 张跃军, 陈若望",2018-08-23,2018-08-23,2019-02-12,,https://patents.google.com/patent/CN109326672A/en,
CN-110010782-A,"A kind of quantum dot light emitting layer and preparation method thereof, quantum dot device ",纳晶科技股份有限公司,"高远, 张振星, 谢松均",2019-02-28,2019-02-28,2019-07-12,,https://patents.google.com/patent/CN110010782A/en,
CN-105586041-B,A kind of both sexes quantum dot and its preparation method and application ,长江大学,"赖璐, 李中宝, 梅平, 刘义, 颜学敏",2015-12-31,2015-12-31,2017-05-31,2017-05-31,https://patents.google.com/patent/CN105586041B/en,
CN-109547193-A,A kind of electronic voting method based on block chain and the attack of anti-quantum computer ,焦少波,"焦少波, 陈�光, 赵颖",2018-12-07,2018-12-07,2019-03-29,,https://patents.google.com/patent/CN109547193A/en,
