search URL:,https://patents.google.com/?q=%28Quantum+Speedup%29&oq=Quantum+Speedup
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-101924020-B,Methods of making semiconductor devices ,宋健民,宋健民,2009-06-16,2010-06-17,2012-09-05,2012-09-05,https://patents.google.com/patent/CN101924020B/en,https://patentimages.storage.googleapis.com/59/b2/2f/e8de721b1e0af9/HSA00000154788700011.png
TW-201740340-A,"On-demand robotic food assembly and related systems, devices and methods ",促美披薩股份有限公司,"亞歷山大 約翰 加登, 約瑟夫 古萊德 戈爾德貝里, 茱莉亞 伊莉莎白 柯林斯, 維克多 查理斯 達洛夫, 羅斯爾 肯尼迪 威廉斯, 安卓 大衛 阿爾門達爾斯, 安可塔 A 瓦瑪",2016-04-08,2017-04-06,2017-11-16,,https://patents.google.com/patent/TW201740340A/en,
CN-102224158-B,New heterogeneous ring compound and uses thereof ,日本化药株式会社,"桑原博一, 池田征明, 泷宫和男",2008-11-21,2009-11-20,2015-09-16,2015-09-16,https://patents.google.com/patent/CN102224158B/en,
CN-106191934-B,Electrolyte conveying and generating means ,朗姆研究公司,"史蒂文·T·迈耶, 格雷戈里·卡恩斯, 理查德·G·亚伯拉罕, 劳伦斯·奥索维斯基",2015-05-29,2016-05-30,2019-10-25,2019-10-25,https://patents.google.com/patent/CN106191934B/en,
US-8617827-B2,Photoactivable fluorescent dyes for optical microscopy and imaging techniques ,Max-Planck-Gesellschaft Zur Foerderung Der Wissenschaften E.V.,"Stefan W. Hell, Vladimir N. Belov, Vadim P. Boyarskiy, Christian A. Wurm, Stefan Jakobs, Claudia Geisler",2009-09-10,2009-09-10,2013-12-31,2013-12-31,https://patents.google.com/patent/US8617827B2/en,https://patentimages.storage.googleapis.com/cd/be/40/420e939be302b3/US08617827-20131231-D00001.png
CN-103931239-B,"Terminal is set to obtain method, terminal, large area cell and the small area cell of system information ","荷兰皇家Kpn电信集团, Tno荷兰应用科学研究组织","张海滨, 柳普乔·约尔乔斯基, 乔布·康奈利·奥斯迪文, 雅各布·康奈利·范德瓦尔",2011-11-08,2012-11-07,2019-06-18,2019-06-18,https://patents.google.com/patent/CN103931239B/en,
WO-2020078299-A1,"Method for processing video file, and electronic device ",华为技术有限公司,"吴珮华, 刘晓东, 周成福, 贺丽萍, 梁好为",2018-10-16,2019-10-14,2020-04-23,,https://patents.google.com/patent/WO2020078299A1/en,https://patentimages.storage.googleapis.com/eb/d2/21/38d9aaa98f2580/PCTCN2019110921-appb-300001.png
US-2023341401-A1,Compositions and methods for capturing exosomes ,Morehouse School Of Medicine,"Gale W. Newman, Samuel Anyanwu, James W. Lillard, Jr.",2015-05-01,2023-02-21,2023-10-26,,https://patents.google.com/patent/US20230341401A1/en,https://patentimages.storage.googleapis.com/bc/49/9e/6f8c98b74ed529/US20230341401A1-20231026-D00001.png
US-8076410-B2,"Luminescent silicon nanoparticle-polymer composites, composite wavelength converter and white LED ","Nanosi Advanced Technologies, Inc.","Munir H. Nayfeh, Salman A. H. Alrokayan",2007-10-04,2008-09-30,2011-12-13,2011-12-13,https://patents.google.com/patent/US8076410B2/en,https://patentimages.storage.googleapis.com/43/fc/0c/ad9a9be6ea3bf2/US08076410-20111213-D00000.png
US-8019705-B2,"Register and active element machines: commands, programs, simulators and translators ","Fiske Software, LLC.",Michael Stephen Fiske,2003-03-24,2006-06-27,2011-09-13,2011-09-13,https://patents.google.com/patent/US8019705B2/en,https://patentimages.storage.googleapis.com/25/54/94/20f59fb1425eed/US08019705-20110913-D00000.png
CN-102597510-B,For from from the method and apparatus extracting energy in the Wave energy stream of renewable energy resource ,阿尔特弥斯智能动力有限公司,"N·J·卡尔德维尔, D·S·多姆诺夫, M·R·费尔丁",2010-05-28,2011-05-30,2015-08-12,2015-08-12,https://patents.google.com/patent/CN102597510B/en,
CN-103492606-B,The manufacture method of steel sheet product and steel sheet product ,蒂森克虏伯钢铁欧洲股份公司,"扬科·巴尼克, 马克·布卢梅瑙, 马里亚·科耶尔, 托比亚斯·莱韦, 阿克塞尔·施罗滕",2011-03-08,2012-03-08,2018-01-02,2018-01-02,https://patents.google.com/patent/CN103492606B/en,
WO-2019076140-A1,Data processing method and apparatus for page access and electronic device ,"阿里巴巴集团控股有限公司, 徐达峰, 朱子辰","徐达峰, 朱子辰",2017-10-19,2018-08-28,2019-04-25,,https://patents.google.com/patent/WO2019076140A1/en,https://patentimages.storage.googleapis.com/2f/d3/52/688b974ff099f5/PCTCN2018102718-appb-300001.png
JP-5754550-B2,ΔΣ modulator and ΔΣ A / D converter ,トヨタ自動車株式会社,"渡辺　光, 光 渡辺",2012-04-19,2012-04-19,2015-07-29,2015-07-29,https://patents.google.com/patent/JP5754550B2/en,https://patentimages.storage.googleapis.com/98/d7/f4/17390ae5ddac5f/0005754550-2.png
US-2022094863-A1,Event-based vision sensor with direct memory control ,Sony Advanced Visual Sensing Ag,"Raphael BERNER, Christian BRANDLI, Massimo Zannoni",2018-03-14,2021-12-03,2022-03-24,,https://patents.google.com/patent/US20220094863A1/en,https://patentimages.storage.googleapis.com/21/0c/12/4ac4348c875b7e/US20220094863A1-20220324-D00000.png
CN-107004755-B,Method of forming superconducting wiring layer with low magnetic noise ,D-波系统公司,"特雷弗·迈克尔·兰廷, 埃里克·拉迪辛斯基, 姚钧, 比翁·伊皮·奥",2014-08-13,2015-08-12,2020-11-24,2020-11-24,https://patents.google.com/patent/CN107004755B/en,https://patentimages.storage.googleapis.com/7b/6c/35/cdcb3a36425afa/HDA0001269359820000011.png
US-2012083772-A1,Corneal treatment system and method ,Curveright Llc,"Roy Scott Rubinfeld, Sandy T. Feldman, Raymond A. Hartman",2010-09-30,2011-02-24,2012-04-05,,https://patents.google.com/patent/US20120083772A1/en,https://patentimages.storage.googleapis.com/d6/f5/a5/657a06a6bca0e5/US20120083772A1-20120405-D00000.png
US-2019158767-A1,Image sensor and method for operating an image sensor ,Ams Ag,"Bram Wolfs, Tim BLANCHAERT",2016-06-13,2017-06-08,2019-05-23,,https://patents.google.com/patent/US20190158767A1/en,https://patentimages.storage.googleapis.com/40/50/8a/5bea4a555c3fde/US20190158767A1-20190523-D00000.png
US-8949497-B2,Method and apparatus for interleaving bursts of high-speed serial interconnect link training with bus data transactions ,Nvidia Corporation,"Michael Hopgood, Wei-Je Huang, Mark Taylor, Hitendra Dutt, David Wyatt, Vishal Mehta",2011-08-24,2011-09-12,2015-02-03,2015-02-03,https://patents.google.com/patent/US8949497B2/en,https://patentimages.storage.googleapis.com/4a/27/41/b900996360eb03/US08949497-20150203-D00000.png
CN-111556730-B,Surgical instrument including articulation drive providing high articulation angle ,爱惜康有限责任公司,"F·E·谢尔顿四世, C·O·巴克斯特三世, J·L·哈里斯",2017-10-30,2018-10-24,2023-10-03,2023-10-03,https://patents.google.com/patent/CN111556730B/en,
KR-101149662-B1,"Attached, high reactivity rigid polyurethane foams ",다우 글로벌 테크놀로지스 엘엘씨,"후제이어 레코빅, 알리 엘-크하팁, 프란크 빈센트 빌로토, 알리 오자사힌, 리팟 타바코빅",2004-03-11,2005-03-07,2012-07-05,2012-07-05,https://patents.google.com/patent/KR101149662B1/en,
KR-101419450-B1,Electroluminescent Display with Compensation of Efficiency Variations ,글로벌 오엘이디 테크놀러지 엘엘씨,펠리프 안토니오 레온,2008-10-29,2009-10-27,2014-07-17,2014-07-17,https://patents.google.com/patent/KR101419450B1/en,https://patentimages.storage.googleapis.com/80/a8/8c/e1edd0a6dea094/112013052644537-pat00010.png
US-2012167122-A1,Method and apparatus for pre-initializing application rendering processes ,Nokia Corporation,Olli Oskari KOSKIMIES,2010-12-27,2010-12-27,2012-06-28,,https://patents.google.com/patent/US20120167122A1/en,https://patentimages.storage.googleapis.com/39/79/34/c9d709bc631001/US20120167122A1-20120628-D00000.png
US-8311377-B2,Method and apparatus for detecting multiple optical wave lengths ,Brown University Research Foundation,"Daniel Levner, Martin F. Fay, Jingming Xu",2001-07-03,2011-09-19,2012-11-13,2012-11-13,https://patents.google.com/patent/US8311377B2/en,https://patentimages.storage.googleapis.com/ad/15/3e/96bb46c1279b22/US08311377-20121113-D00000.png
US-2015372159-A1,Systems and methods for graphene photodetectors ,The Trustees Of Columbia University In The City Of New York,"Dirk Englund, Ren-Jye Shiue, Xuetao Gan",2012-12-07,2015-06-05,2015-12-24,,https://patents.google.com/patent/US20150372159A1/en,https://patentimages.storage.googleapis.com/32/6b/13/3a2b0e8fd8815b/US20150372159A1-20151224-D00000.png
US-2009066722-A1,"System, Device, and Method for Conveying Information Using Enhanced Rapid Serial Presentation ","Kriger Joshua F, Shapiro Eileen C","Joshua F. Kriger, Eileen C. Shapiro",2005-08-29,2008-08-07,2009-03-12,,https://patents.google.com/patent/US20090066722A1/en,https://patentimages.storage.googleapis.com/97/c1/63/7ae6d20e8eba04/US20090066722A1-20090312-D00000.png
US-9680508-B1,"Systems, methods and computer program products including features of transforming data involving a secure format from which the data is recoverable ","Primos Storage Technology, LLC",Robert E. Cousins,2007-04-19,2015-09-07,2017-06-13,2017-06-13,https://patents.google.com/patent/US9680508B1/en,https://patentimages.storage.googleapis.com/2b/bd/3f/cab5afd108eb3f/US09680508-20170613-D00000.png
CN-106708423-B,Multimode storage management system ,三星电子株式会社,"安德鲁·汤姆林, 贾斯丁·琼斯",2015-11-13,2016-08-18,2021-08-17,2021-08-17,https://patents.google.com/patent/CN106708423B/en,https://patentimages.storage.googleapis.com/f9/10/6e/7c3d62feaeb690/HDA0001082846660000011.png
US-10170011-B2,Guide drones for airplanes on the ground ,International Business Machines Corporation,"Vittorio Castelli, Georgiana Dinu, Radu Florian, Avirup Sil",2016-07-26,2016-07-26,2019-01-01,2019-01-01,https://patents.google.com/patent/US10170011B2/en,https://patentimages.storage.googleapis.com/7f/3e/b9/4248f55326db38/US10170011-20190101-D00000.png
US-2020129142-A1,"Intraluminal ultrasound navigation buidance and associated devices, systems, and methods ",Volcano Corporation,"Pei-Yin Chao, Nikhil Sreedhar RAJGURU, Robin LUCIA, Anuja Nair, Alessandra Di Tullio",2018-10-26,2019-10-24,2020-04-30,,https://patents.google.com/patent/US20200129142A1/en,https://patentimages.storage.googleapis.com/5e/af/c4/7dd497704b588c/US20200129142A1-20200430-D00000.png
JP-5466712-B2,Surface emitting laser ,株式会社日立製作所,"光一朗 足立, 康信 松岡, 俊樹 菅原, 和典 篠田, 伸二 辻",2009-11-30,2010-11-29,2014-04-09,2014-04-09,https://patents.google.com/patent/JP5466712B2/en,https://patentimages.storage.googleapis.com/3f/1b/a2/87c98861b1901f/0005466712-2.png
US-2021349155-A1,Battery analysis system and method ,"Zitara Technologies, Inc.","Shyam Srinivasan, Evan MURPHY, Jacqueline Maslyn, Dustin Summy, Brian Goodall, Sharon R. Kuo, Megan Pitcavage, Zachary Gima, John Stefanski",2020-05-07,2021-05-07,2021-11-11,,https://patents.google.com/patent/US20210349155A1/en,https://patentimages.storage.googleapis.com/1b/ca/50/a5304076bff139/US20210349155A1-20211111-D00000.png
US-10771090-B2,Data processing unit having hardware-based range encoding and decoding ,"Fungible, Inc.","Rajan Goyal, Satyanarayana Lakshmipathi Billa, Gurumani Senthil Nayakam",2018-11-01,2019-12-12,2020-09-08,2020-09-08,https://patents.google.com/patent/US10771090B2/en,https://patentimages.storage.googleapis.com/77/78/bc/201348859645fa/US10771090-20200908-D00000.png
TW-I569169-B,Managing use of a field programmable gate array with reprogrammable cryptographic operations ,微軟公司,"拉瑪查布萊恩, 奈丁格爾艾慕德Ｂ",2012-06-20,2013-06-20,2017-02-01,2017-02-01,https://patents.google.com/patent/TWI569169B/en,
DE-112020006410-T5,THREE-DIMENSIONAL INTERSECTION STRUCTURE PREDICTION FOR AUTONOMOUS DRIVING APPLICATIONS ,Nvidia Corporation,"Trung Pham, Berta Rodriguez Hervas, Minwoo Park, David Nister, Neda CVIJETIC",2019-12-31,2020-12-09,2022-10-27,,https://patents.google.com/patent/DE112020006410T5/en,https://patentimages.storage.googleapis.com/10/6d/2d/39628126fbaf2a/DE112020006410T5_0001.png
CN-115484850-A,Unmanned aerial vehicle docking station with extendable/foldable plate ,丹尼尔·S·奥图尔,丹尼尔·S·奥图尔,2020-04-20,2021-04-19,2022-12-16,,https://patents.google.com/patent/CN115484850A/en,https://patentimages.storage.googleapis.com/ec/b3/73/efb306dddb6603/HDA0003900167690000011.png
US-8290227-B2,Method and system for diagnostics support ,"Carestream Health, Inc.","Shoupu Chen, Lawrence A. Ray",2009-03-27,2009-03-27,2012-10-16,2012-10-16,https://patents.google.com/patent/US8290227B2/en,https://patentimages.storage.googleapis.com/7d/de/7c/4fe5c3b8774166/US08290227-20121016-D00000.png
AU-2012271228-B2,Antimicrobial compounds and methods of making and using the same ,"Melinta Therapeutics, Inc.","Ashoke Bhattacharjee, Shili Chen, Erin M. Duffy, Zoltan F. Kanyo, Matthew Scheideman, Yuanquing Tang",2011-04-15,2012-04-11,2017-04-13,2017-04-13,https://patents.google.com/patent/AU2012271228B2/en,
JP-4150798-B2,"Digital filtering method, digital filter device, digital filter program, and computer-readable recording medium ",国立大学法人徳島大学,則男 赤松,2004-07-28,2005-07-20,2008-09-17,2008-09-17,https://patents.google.com/patent/JP4150798B2/en,
US-11707254-B2,"Speed determination for intraluminal ultrasound imaging and associated devices, systems, and methods ",Philips Image Guided Therapy Corporation,"Alessandra Di Tullio, Robin LUCIA, Anuja Nair, Nikhil Sreedhar RAJGURU, Yvonne GILLIS",2018-10-26,2019-10-24,2023-07-25,2023-07-25,https://patents.google.com/patent/US11707254B2/en,https://patentimages.storage.googleapis.com/15/ca/11/97d36e037f7fed/US11707254-20230725-D00000.png
EP-3047391-B1,Method and system for statistical modeling of data using a quadratic likelihood functional ,"Siemens Medical Solutions USA, Inc.",Amos Yahil,2013-09-18,2014-09-18,2023-06-28,2023-06-28,https://patents.google.com/patent/EP3047391B1/en,https://patentimages.storage.googleapis.com/84/59/17/6f9ddc155f8b13/imgf0001.png
US-2019391664-A1,Apparatuses for controlling electrical devices and software programs and methods for making and using same ,"Quantum Interface, Llc",Jonathan Josephson,2014-10-01,2019-05-06,2019-12-26,,https://patents.google.com/patent/US20190391664A1/en,https://patentimages.storage.googleapis.com/f0/7f/c9/8764247c929b7a/US20190391664A1-20191226-D00000.png
CN-112654320-A,Flexible manual switch circuit ,爱惜康有限责任公司,"J·亨德森, J·P·摩根, A·W·卡罗尔, J·L·奥尔德里奇, E·T·维纳, J·M·瓦尚",2018-09-07,2019-09-06,2021-04-13,,https://patents.google.com/patent/CN112654320A/en,https://patentimages.storage.googleapis.com/ff/80/7c/e3f97dd6962beb/HDA0002964477200000011.png
CN-114126515-A,Automatic ultrasonic energy activation circuit design for modular surgical system ,西拉格国际有限公司,A·W·卡罗尔,2019-03-29,2019-09-06,2022-03-01,,https://patents.google.com/patent/CN114126515A/en,https://patentimages.storage.googleapis.com/84/7f/a4/2e1122138fee10/HDA0003284921120000011.png
CN-112654325-A,Port presence detection system for modular energy system ,爱惜康有限责任公司,"A·S·索奈伊, R·M·亚瑟, W·B·韦森伯格二世, M·E·特比",2018-09-07,2019-09-06,2021-04-13,,https://patents.google.com/patent/CN112654325A/en,https://patentimages.storage.googleapis.com/94/bb/89/d22d6e54c8032d/HDA0002963189250000011.png
CN-114144133-A,Tonal construction of energy modules for modular energy systems ,西拉格国际有限公司,"J·P·摩根, J·M·瓦尚, A·W·卡罗尔",2019-03-29,2019-09-06,2022-03-04,,https://patents.google.com/patent/CN114144133A/en,https://patentimages.storage.googleapis.com/6e/f4/7a/2726c4c3683760/HDA0003330954430000011.png
CN-112672707-A,First and second communication protocol arrangements for driving a primary and a secondary device through a single port ,爱惜康有限责任公司,"A·W·卡罗尔, J·L·奥尔德里奇, D·E·布吕塞尔, K·拉德克利夫",2018-09-07,2019-09-06,2021-04-16,,https://patents.google.com/patent/CN112672707A/en,https://patentimages.storage.googleapis.com/2e/c5/21/86c3e7a9ca1b42/HDA0002963756510000011.png
